Issue Key,Issue summary,Work date,Hours,Username,Period,Account Key,Account Name,Account Lead,Account Category,Account Customer,Activity Name,Component,All Components,Version Name,Issue Type,Issue Status,Project Key,Epic,Epic Link,Work Description,Parent Key,Reporter,External Hours,Billed Hours,Issue Original Estimate,Issue Remaining Estimate,,,
VATRO-2003,SUCHE AUFGABEN > Column Changes in the Hitlist,2019-12-18,8,manuel,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Adapt query with new fields,VATRO-1995,sergio,0,8,,0,,,
VATRO-2004,SUCHE EMA > Column Changes in the Hitlist,2019-12-19,4,gregorio,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,VATRO-2004,VATRO-1995,sergio,0,4,,0,,,
VATRO-2001,SUCHE PERSONEN > Column Changes in the Hitlist,2019-12-19,8,manuel,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Adapt query with new fields,VATRO-1995,sergio,0,8,,0,,,
VATRO-2004,SUCHE EMA > Column Changes in the Hitlist,2019-12-19,8,alberto,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Development and testing. Traces,VATRO-1995,sergio,0,8,,0,,,
VATRO-2004,SUCHE EMA > Column Changes in the Hitlist,2019-12-18,6.5,alberto,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Development,VATRO-1995,sergio,0,6.5,,0,,,
VATRO-2005,SUCHE CONTROLLING > Column Changes in the Hitlist,2019-12-18,8,marcial,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,"Development, testing and deployment on dev.",VATRO-1995,sergio,0,8,,0,,,
VATRO-2005,SUCHE CONTROLLING > Column Changes in the Hitlist,2019-12-17,8,marcial,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Development.,VATRO-1995,sergio,0,8,,0,,,
VATRO-2005,SUCHE CONTROLLING > Column Changes in the Hitlist,2019-12-16,6,marcial,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Development.,VATRO-1995,sergio,0,6,,0,,,
VATRO-2022,GESCHAFT - Page FALL-EMA> Check the columns server changes in the Hitlist,2019-12-18,2,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,Dev,VATRO-1994,sergio,0,2,,0,,,
VATRO-2043,Create SOAP project with different types Dossier-typ,2019-12-18,5,jesus,,,,,,,Unklar,,,Unklar,Package,In Progress,VATRO,,,Soap project,,isabel,0,5,,0,,,
VATRO-2030,correction for adress formatter - South Corea,2019-12-18,2,gregorio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,VATRO-2030,,roman,0,2,,0,,,
VATRO-2004,SUCHE EMA > Column Changes in the Hitlist,2019-12-18,6,gregorio,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,VATRO-2004,VATRO-1995,sergio,0,6,,0,,,
VATRO-2032,correction for adress formatter - Turkey,2019-12-18,1.5,isabel,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,,,roman,0,1.5,,0,,,
VATRO-2021,GESCHAFT - Page AUFGABEN > Check the columns server changes in the Hitlist,2019-12-18,6,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,Dev (several meetings with server guys),VATRO-1994,sergio,0,6,,0,,,
VATRO-2014,GESCHAFT - Page  FALL-EMA> Column Changes in the Hitlist,2019-12-17,8,lorenzo,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Waiting to client task,VATRO-1994,sergio,0,8,,0,,,
VATRO-2013,GESCHAFT - Page  AUFGABEN > Column Changes in the Hitlist,2019-12-16,8,lorenzo,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Analyse changes how work ox5,VATRO-1994,sergio,0,8,,0,,,
VATRO-2036,Create a new list for the connected Business cases of the Dossier in the Business Cases,2019-12-17,8.5,ramon,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Dev,,roman,0,8.5,,1,,,
VATRO-2003,SUCHE AUFGABEN > Column Changes in the Hitlist,2019-12-17,8,manuel,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Adapt query with new fields,VATRO-1995,sergio,0,8,,0,,,
VATRO-2030,correction for adress formatter - South Corea,2019-12-17,0.5,isabel,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,,,roman,0,0.5,,0,,,
VATRO-2029,correction for adress formatter - hongkong,2019-12-17,0.5,isabel,,,,,,,1.4.2.0,library-address,library-address,1.4.2.0,Bug,Resolved,VATRO,,,,,roman,0,0.5,0,0,,,
VATRO-2028,correction for adress formatter - brazil,2019-12-17,0.5,isabel,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,,,roman,0,0.5,,0,,,
VATRO-2031,correction for adress formatter - Taiwan,2019-12-17,0.5,isabel,,,,,,,1.4.1.0,library-address,library-address,1.4.1.0,Bug,Closed,VATRO,,,,,roman,0,0.5,0,0,,,
VATRO-2030,correction for adress formatter - South Corea,2019-12-17,0.5,isabel,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,,,roman,0,0.5,,0,,,
VATRO-2043,Create SOAP project with different types Dossier-typ,2019-12-17,6,jesus,,,,,,,Unklar,,,Unklar,Package,In Progress,VATRO,,,Soap project,,isabel,0,6,,0,,,
VATRO-2004,SUCHE EMA > Column Changes in the Hitlist,2019-12-17,9,alberto,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Development,VATRO-1995,sergio,0,9,,0,,,
VATRO-2021,GESCHAFT - Page AUFGABEN > Check the columns server changes in the Hitlist,2019-12-17,8,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,"+ Dev and research (Roman call)
+ Lorenzo and Mayor meeting
+ Sebastian meeting about Enex
",VATRO-1994,sergio,0,8,,0,,,
VATRO-2029,correction for adress formatter - hongkong,2019-12-17,8,gregorio,,,,,,,1.4.2.0,library-address,library-address,1.4.2.0,Bug,Resolved,VATRO,,,VATRO-2029,,roman,0,8,0,0,,,
VATRO-2044,Get the name of Dossier Gruppe in the view View_Dossier_GeschaeftViewVM,2019-12-17,2,lorenzo,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Script and changes,VATRO-2036,ramon,0,2,,0,,,
VATRO-1997,New requirements in search AufgabeOutputDTO,2019-12-17,3,alvaro,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,working on it,VATRO-1979,ramon,0,3,,0,,,
VATRO-2043,Create SOAP project with different types Dossier-typ,2019-12-16,4,jesus,,,,,,,Unklar,,,Unklar,Package,In Progress,VATRO,,,Soap project,,isabel,0,4,,0,,,
VATRO-1997,New requirements in search AufgabeOutputDTO,2019-12-16,3,alvaro,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,checkout project and configurations,VATRO-1979,ramon,0,3,,0,,,
VATRO-1956,Error Standard-Control date fields,2019-12-16,2,ramon,,,,,,,1.4.1.0,module-search-VATRO,module-search-VATRO,1.4.1.0,Bug,Closed,VATRO,,,Dev,,roman,0,2,,0,,,
VATRO-2004,SUCHE EMA > Column Changes in the Hitlist,2019-12-16,4,alberto,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Development,VATRO-1995,sergio,0,4,,0,,,
VATRO-2013,GESCHAFT - Page  AUFGABEN > Column Changes in the Hitlist,2019-12-16,2,alberto,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Supporting Lorenzo,VATRO-1994,sergio,0,2,,0,,,
VATRO-2021,GESCHAFT - Page AUFGABEN > Check the columns server changes in the Hitlist,2019-12-16,7,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,Dev,VATRO-1994,sergio,0,7,,0,,,
VATRO-2034,bug for replacement worker and handling with tasks,2019-12-16,1,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Analysis,,roman,0,1,0,0,,,
VATRO-2003,SUCHE AUFGABEN > Column Changes in the Hitlist,2019-12-16,8,manuel,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Adapt query with new fields,VATRO-1995,sergio,0,8,,0,,,
VATRO-2028,correction for adress formatter - brazil,2019-12-16,8.5,gregorio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,VATRO-2028,,roman,0,8.5,,0,,,
VATRO-2036,Create a new list for the connected Business cases of the Dossier in the Business Cases,2019-12-16,1,ramon,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Analysis,,roman,0,1,,1,,,
VATRO-2033,report/sending-package - save email address for sending package,2019-12-16,5,stella,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,"Add a string prop to ""hold"" the email value.",,roman,0,5,,0,,,
VATRO-1923,"Home Aufgaben Eingang, Erteilte Aufgaben and Reminder change column ""Zuteilung Stellvertretung""",2019-12-16,3,ramon,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Dev,,roman,0,3,0,0,,,
VATRO-2036,Create a new list for the connected Business cases of the Dossier in the Business Cases,2019-12-13,9,stella,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,"Cont resolving the problem.
Lists merged.
grid change is missing",,roman,0,9,,1,,,
VATRO-1923,"Home Aufgaben Eingang, Erteilte Aufgaben and Reminder change column ""Zuteilung Stellvertretung""",2019-12-13,8,ramon,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Dev,,roman,0,8,0,0,,,
VATRO-1923,"Home Aufgaben Eingang, Erteilte Aufgaben and Reminder change column ""Zuteilung Stellvertretung""",2019-12-12,3,ramon,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Dev,,roman,0,3,0,0,,,
VATRO-1961,Import Attachments of Emails from Outlook to VATRO Aktenverzeichnis via Drag&Drop,2019-12-12,5,ramon,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Dev,,roman,0,5,,0,,,
VATRO-1961,Import Attachments of Emails from Outlook to VATRO Aktenverzeichnis via Drag&Drop,2019-12-11,5,ramon,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Dev,,roman,0,5,,0,,,
VATRO-2029,correction for adress formatter - hongkong,2019-12-13,8,gregorio,,,,,,,1.4.2.0,library-address,library-address,1.4.2.0,Bug,Resolved,VATRO,,,"Analyze similar tasks 2028, 2029, 2030, 2031 and 2032",,roman,0,8,0,0,,,
VATRO-1996,Opening a business case from the Home Module directly,2019-12-13,0.5,stella,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,"Fix bug, and add the Visible Command",,roman,0,0.5,16,2.5,,,
VATRO-2036,Create a new list for the connected Business cases of the Dossier in the Business Cases,2019-12-12,4,stella,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Trying to solve the problem,,roman,0,4,,1,,,
VATRO-2029,correction for adress formatter - hongkong,2019-12-12,6,gregorio,,,,,,,1.4.2.0,library-address,library-address,1.4.2.0,Bug,Resolved,VATRO,,,VATRO-2029,,roman,0,6,0,0,,,
VATRO-2009,SUCHE DOKUMENTE> Check the column server changes in the Hitlist,2019-12-11,2,josel,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,"Document search - Not show column ""Datum Ausgangsschuss"" if document type is ""Aktenpaket"".",VATRO-1995,sergio,0,2,,0,,,
VATRO-1923,"Home Aufgaben Eingang, Erteilte Aufgaben and Reminder change column ""Zuteilung Stellvertretung""",2019-12-11,3,ramon,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Dev,,roman,0,3,0,0,,,
VATRO-1923,"Home Aufgaben Eingang, Erteilte Aufgaben and Reminder change column ""Zuteilung Stellvertretung""",2019-12-10,8,ramon,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Dev,,roman,0,8,0,0,,,
VATRO-1923,"Home Aufgaben Eingang, Erteilte Aufgaben and Reminder change column ""Zuteilung Stellvertretung""",2019-12-9,8,ramon,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Dev,,roman,0,8,0,0,,,
VATRO-1996,Opening a business case from the Home Module directly,2019-12-11,6,stella,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Trying to solve the problem,,roman,0,6,16,2.5,,,
VATRO-2008,SUCHE PERSONEN> Check the column server changes in the Hitlist,2019-12-11,8,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,"Dev, review of all subtask and explanation to Jose Luis",VATRO-1995,sergio,0,8,,0,,,
VATRO-2003,SUCHE AUFGABEN > Column Changes in the Hitlist,2019-12-10,8,manuel,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Adapt query with new fields + translations,VATRO-1995,sergio,0,8,,0,,,
VATRO-2003,SUCHE AUFGABEN > Column Changes in the Hitlist,2019-12-9,7,manuel,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Adapt query with new fields + translations,VATRO-1995,sergio,0,7,,0,,,
VATRO-2021,GESCHAFT - Page AUFGABEN > Check the columns server changes in the Hitlist,2019-12-10,1.5,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,"Dev, review all subtask.",VATRO-1994,sergio,0,1.5,,0,,,
VATRO-2007,SUCHE GESCHAEFTE> Check the column server changes in the Hitlist,2019-12-10,1.5,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,Analysis,VATRO-1995,sergio,0,1.5,,0,,,
VATRO-2020,GESCHAFT - Hitlist - Excel Export doesn't work,2019-12-10,3,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,Research and test,VATRO-1994,sergio,0,3,,0,,,
VATRO-2020,GESCHAFT - Hitlist - Excel Export doesn't work,2019-12-9,8,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,Research and test,VATRO-1994,sergio,0,8,,0,,,
,,,675.5,,,,,,,,,,,,,,,,,,,,,,,,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-2-7,5,ramon,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Dev,,roman,0,5,,0,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-2-6,2.5,ramon,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Dev,,roman,0,2.5,,0,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-1-28,5,lorenzo,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Analyse an debug problem with PLSQL debug,,roman,0,5,,0,,,
VATRO-2000,SUCHE GESCHAEFTE > Column Changes in the Hitlist,2020-1-29,6,lorenzo,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,Develop changes and bugs with Alvaro,VATRO-1995,sergio,0,6,,3,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-1-29,6.5,ramon,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Test,,roman,0,6.5,,0,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-1-30,2,ramon,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Dev,,roman,0,2,,0,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-1-30,1,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,"Testing, 1 detected error",,roman,0,1,,0,,,
VATRO-1862,Search Jur. Person. An organization name with number of character > 120 is not found,2020-1-13,3,lorenzo,,,,,,,1.4.1.0,module-search-VATRO,module-search-VATRO,1.4.1.0,Bug,Closed,VATRO,,,Try find if problem is on server or client,,andreas,0,3,0,0,,,
VATRO-1889,"The field ""Funktion"" in the Suche Geschäft does not work correct",2020-1-23,6,lorenzo,,,,,,,1.4.1.0,module-search-VATRO,module-search-VATRO,1.4.1.0,Bug,Closed,VATRO,,,Changes on wohin-woher,,roman,0,6,,0,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-1-29,3,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Testing with server guys,,roman,0,3,,0,,,
VATRO-2059,Sorting Aktenpaketverzeichnis,2020-1-28,1,ramon,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Task,Closed,VATRO,,,Test,,sergio,0,1,,0,,,
VATRO-2062,Save Datum Eingang when Fremddokument is imported (by dragging),2020-1-28,1.5,ramon,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,New Feature,Closed,VATRO,,,Dev,,sergio,0,1.5,,0,,,
VATRO-2060,Received and Sent Emails with attachments,2020-1-28,1.5,ramon,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Task,Closed,VATRO,,,Dev,,sergio,0,1.5,,0,,,
VATRO-2061,Attachments should have the same Date Eingang as the Main Document,2020-1-28,1.5,ramon,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Task,Closed,VATRO,,,Dev,,sergio,0,1.5,,0,,,
VATRO-2057, Timestamp on every imported document,2020-1-28,0.5,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Task,Closed,VATRO,,,Analysis and managment,,sergio,0,0.5,,0,,,
VATRO-2058,Sorting Aktenverzeichnis,2020-1-28,3.5,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Task,Closed,VATRO,,,"Dev, testing and commit",,sergio,0,3.5,0,0,,,
VATRO-2062,Save Datum Eingang when Fremddokument is imported (by dragging),2020-1-28,0.5,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,New Feature,Closed,VATRO,,,Managment,,sergio,0,0.5,,0,,,
VATRO-2058,Sorting Aktenverzeichnis,2020-1-27,5.5,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Task,Closed,VATRO,,,Chat and dev,,sergio,0,5.5,0,0,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-1-27,1,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Analysis and test,,roman,0,1,,0,,,
VATRO-2060,Received and Sent Emails with attachments,2020-1-27,3,ramon,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Task,Closed,VATRO,,,Dev,,sergio,0,3,,0,,,
VATRO-2061,Attachments should have the same Date Eingang as the Main Document,2020-1-27,3,ramon,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Task,Closed,VATRO,,,Dev,,sergio,0,3,,0,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-1-27,2,ramon,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Dev,,roman,0,2,,0,,,
VATRO-2061,Attachments should have the same Date Eingang as the Main Document,2020-1-27,0.5,sergio,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Task,Closed,VATRO,,,Analysis,,sergio,0,0.5,,0,,,
VATRO-2035,Sort order in the Aktenverzeichnis and Aktenpaketverzeichnis,2020-1-27,0.5,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Improvement,Closed,VATRO,,,Management,,roman,0,0.5,,0,,,
VATRO-2035,Sort order in the Aktenverzeichnis and Aktenpaketverzeichnis,2020-1-27,0.5,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Improvement,Closed,VATRO,,,Call,,roman,0,0.5,,0,,,
VATRO-2035,Sort order in the Aktenverzeichnis and Aktenpaketverzeichnis,2020-1-24,2,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Improvement,Closed,VATRO,,,Analysis,,roman,0,2,,0,,,
VATRO-2035,Sort order in the Aktenverzeichnis and Aktenpaketverzeichnis,2020-1-24,1,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Improvement,Closed,VATRO,,,Analysis and chat,,roman,0,1,,0,,,
VATRO-1889,"The field ""Funktion"" in the Suche Geschäft does not work correct",2020-1-23,6,sergio,,,,,,,1.4.1.0,module-search-VATRO,module-search-VATRO,1.4.1.0,Bug,Closed,VATRO,,,"Analysis, server support and test",,roman,0,6,,0,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-1-22,2.5,ramon,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Dev,,roman,0,2.5,,0,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-1-22,1.5,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Analysis,,roman,0,1.5,,0,,,
VATRO-2056,Email can't be used for the Versandpaket,2020-1-23,1,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Testing,,roman,0,1,,0,,,
VATRO-2056,Email can't be used for the Versandpaket,2020-1-23,1,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Analysis,,roman,0,1,,0,,,
VATRO-2056,Email can't be used for the Versandpaket,2020-1-23,0.5,ramon,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Dev,,roman,0,0.5,,0,,,
VATRO-2054,"Replace error message with ""Hinweis"" message when you delete a business case if you have a Schriftgut open",2020-1-23,2,ramon,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Dev,,roman,0,2,,0,,,
VATRO-2041,"Dynamic document ""Table of Content""",2020-1-22,2.5,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,"Dev, test and commit",VATRO-1980,simon,0,2.5,,0,,,
VATRO-1904,"Open Geschäft Tab is not shown in Zone 8 ""Modulsteuerung""",2020-1-20,4,isabel,,,,,,,1.5.0.0,client-app,client-app,1.5.0.0,Bug,Ready for development,VATRO,,,,,roman,0,4,,0,,,
VATRO-2051,VATRO Scan Client Error message after using the same Document twice,2020-1-20,2,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Dev,,roman,0,2,,0,,,
VATRO-2041,"Dynamic document ""Table of Content""",2020-1-20,6,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Sub-task,Closed,VATRO,,,"Dev, test and commit",VATRO-1980,simon,0,6,,0,,,
VATRO-2051,VATRO Scan Client Error message after using the same Document twice,2020-1-17,7,ramon,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Dev,,roman,0,7,,0,,,
VATRO-2051,VATRO Scan Client Error message after using the same Document twice,2020-1-17,3,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Research,,roman,0,3,,0,,,
VATRO-2052,PDF Preview in Dokumentenansicht doesn't work,2020-1-17,5,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Research and test,,roman,0,5,,0,,,
VATRO-2053,Sammeldossier Flag in can be deleted also if there are still more then one business cases in the Sammeldossier,2020-1-15,5,ramon,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Dev,,roman,0,5,,3,,,
VATRO-2007,SUCHE GESCHAEFTE> Check the column server changes in the Hitlist,2020-1-17,3,ramon,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,Dev,VATRO-1995,sergio,0,3,,0,,,
VATRO-2007,SUCHE GESCHAEFTE> Check the column server changes in the Hitlist,2020-1-15,3,ramon,,,,,,,1.4.1.0,client-app,client-app,1.4.1.0,Sub-task,Closed,VATRO,,,Dev,VATRO-1995,sergio,0,3,,0,,,
VATRO-2051,VATRO Scan Client Error message after using the same Document twice,2020-1-16,2.5,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Research,,roman,0,2.5,,0,,,
VATRO-1965,Changes in person-related Bausteine (Add gender field),2020-1-16,0.5,sergio,,,,,,,1.4.1.0,,,1.4.1.0,New Feature,Closed,VATRO,,,Analysis,,roman,0,0.5,,0,,,
VATRO-1925,Document Preview for Schriftgut templates doesn't work,2020-1-16,1,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Test,,roman,0,1,,0,,,
VATRO-2052,PDF Preview in Dokumentenansicht doesn't work,2020-1-16,4,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Research,,roman,0,4,,0,,,
VATRO-2052,PDF Preview in Dokumentenansicht doesn't work,2020-1-15,2,sergio,,,,,,,1.4.1.0,,,1.4.1.0,Bug,Closed,VATRO,,,Research,,roman,0,2,,0,,,
VATRO-1862,Search Jur. Person. An organization name with number of character > 120 is not found,2020-1-15,1,roberto,,,,,,,1.4.1.0,module-search-VATRO,module-search-VATRO,1.4.1.0,Bug,Closed,VATRO,,,support to Lorenzo:  Test library. Identify the client-config.xml has the right info. Test the search library does not shorten the length,,andreas,0,1,0,0,,,
VATRO-1862,Search Jur. Person. An organization name with number of character > 120 is not found,2020-1-15,6,sergio,,,,,,,1.4.1.0,module-search-VATRO,module-search-VATRO,1.4.1.0,Bug,Closed,VATRO,,,Research and test,,andreas,0,6,0,0,,,
VATRO-1889,"The field ""Funktion"" in the Suche Geschäft does not work correct",2020-1-14,2,lorenzo,,,,,,,1.4.1.0,module-search-VATRO,module-search-VATRO,1.4.1.0,Bug,Closed,VATRO,,,Test and check,,roman,0,2,,0,,,
VATRO-1862,Search Jur. Person. An organization name with number of character > 120 is not found,2020-1-14,4,marcial,,,,,,,1.4.1.0,module-search-VATRO,module-search-VATRO,1.4.1.0,Bug,Closed,VATRO,,,"Analysis, supporting Sergio, development and deployment on dev-bj-VATRO.",,andreas,0,4,0,0,,,
VATRO-1862,Search Jur. Person. An organization name with number of character > 120 is not found,2020-1-14,5,sergio,,,,,,,1.4.1.0,module-search-VATRO,module-search-VATRO,1.4.1.0,Bug,Closed,VATRO,,,Research,,andreas,0,5,0,0,,,
